106,42,72,flight engineer,0.0,1,Korolyov-Group / Mishin-Group / TsKBEM-1
107,42,74,flight engineer,0.0,2,Korolyov-Group / Mishin-Group / TsKBEM-1
108,43,72,MSP,0.0,1,TsPK-1
109,43,75,commander,0.0,2,TsPK-2
110,43,76,commander,0.0,3,TsPK-3
111,44,32,pilot,6.4,1,1963 NASA group 3
112,44,77,commander,2.68,2,1963 NASA group 3
113,45,37,pilot,0.0,1,1966 NASA group 5
114,46,37,pilot,0.0,1,NASA Astronaut Group 5
115,47,7,flight engineer,0.0,1,Mishin-Group / TsKBEM-1
116,47,78,flight engineer,0.0,2,Mishin-Group / TsKBEM-2
117,48,79,commander,9.25,2,1959 NASA group 1
118,49,79,pilot,0.0,1,1966 NASA group 5
119,50,79,pilot,9.38,1,NASA- 5
120,51,65,flight engineer,0.0,1,Korolyov-Group / Mishin-Group / TsKBEM-1
121,51,73,flight engineer,0.0,2,Korolyov-Group / Mishin-Group / TsKBEM-2
122,51,80,commander,0.0,3,Korolyov-Group / Mishin-Group / TsKBEM-3
123,52,74,commander,0.0,1,TsPK-2
124,53,74,flight engineer,0.0,1,TsKBEM-1
125,54,43,pilot,0.63,1,1966 NASA group 5
126,55,43,pilot,18.5,1,NASA- 5
127,56,26,pilot,1.38,1,NASA- 5
128,56,59,commander,0.0,2,NASA- 5
129,56,81,commander,0.0,3,NASA- 5
130,57,26,pilot,20.25,1,NASA- 5
131,58,44,pilot,1.4,1,NASA- 5
132,59,44,pilot,22.07,1,NASA-4
133,60,82,pilot,2.27,1,1966 NASA group 5
134,60,83,commander,0.0,2,1966 NASA group 5
135,61,33,MSP,3.42,1,NASA- 4
136,62,77,pilot,11.0,1,NASA- 5
137,62,55,commander,0.0,2,NASA- 5
138,63,77,MSP,13.72,1,NASA Astronaut Group 4
139,63,28,MSP,0.0,2,NASA Astronaut Group 5
140,64,84,commander,0.0,1,Voskhod-1 / TsPK-3
141,65,84,flight engineer,0.0,1,Korolyov-Group / Mishin-Group / TsKBEM-1
142,65,85,flight engineer,0.0,2,Korolyov-Group / Mishin-Group / TsKBEM-2
143,65,86,flight engineer,0.0,3,Korolyov-Group / Mishin-Group / TsKBEM-3
144,66,87,commander,15.85,1,NASA- 5
145,67,87,pilot,13.62,1,NASA-5
146,68,87,MSP,15.35,1,NASA Astronaut Group 4
147,69,88,commander,0.0,1,TsPK-3
148,69,89,commander,0.0,2,TsPK-4
149,69,90,commander,0.0,3,TsPK-5
150,70,88,flight engineer,0.0,1,TsKBEM-2 / AN-4
151,70,45,flight engineer,2.55,2,TsKBEM-2 / AN-5
152,71,9,flight engineer,0.0,1,TsPK-2
153,72,91,commander,0.0,1,TsPK-3
154,73,91,flight engineer,0.0,1,TsPK-2
155,74,92,commander,0.0,1,TsPK-2
156,74,93,commander,0.0,2,TsPK-3
157,75,92,flight engineer,0.0,1,Korolyov-Group / Mishin-Group / TsKBEM-1 / AN-3
158,75,93,flight engineer,1.01,2,Korolyov-Group / Mishin-Group / TsKBEM-1 / AN-4
159,75,72,flight engineer,0.0,3,Korolyov-Group / Mishin-Group / TsKBEM-1 / AN-5
160,76,40,pilot,0.0,1,NASA- 5
161,76,94,commander,0.0,2,NASA- 5
162,76,95,commander,0.0,3,NASA- 5
163,76,96,commander,0.0,4,NASA- 5
164,77,40,pilot,0.0,1,1959 NASA group 1
165,78,67,flight engineer,0.0,1,TsPK-2
166,79,16,flight engineer,0.0,1,TsKBEM-3
167,79,97,flight engineer,0.0,2,TsKBEM-4
168,80,98,commander,0.0,1,TsPK-3
169,81,98,flight engineer,0.0,1,TsPK-3
170,82,75,flight engineer,0.0,1,TsPK-3
171,83,99,commander,0.0,1,TsPK-4
172,83,93,commander,2.33,2,TsPK-5
173,83,93,commander,0.0,3,TsPK-6
174,84,99,flight engineer,0.0,1,TsKBEM-3
175,84,93,flight engineer,1.38,2,TsKBEM-3
176,84,93,flight engineer,0.0,3,TsKBEM-3
177,84,100,MSP,0.0,4,TsKBEM-3
178,85,101,commander,1.47,1,TsPK-5
179,85,102,commander,0.0,2,TsPK-5
180,85,46,commander,8.8,3,TsPK-5
181,86,85,commander,0.0,1,TsPK-5
182,86,47,commander,0.0,2,TsPK-5
183,86,45,commander,0.0,3,TsPK-5
184,86,45,commander,3.57,4,TsPK-5
185,86,45,commander,5.0,5,TsPK-5
186,87,103,pilot,0.0,1,Air Gorce Group 6 - USSR
187,88,93,flight engineer,2.33,1,TsKBEM-3
188,88,45,flight engineer,0.0,2,TsKBEM-4
189,89,104,pilot,0.0,1,1976 Intercosmos Group
190,90,105,MSP,0.0,1,Interkosmos-1
191,91,93,commander,1.38,1,TsPK-4
192,91,45,commander,5.73,2,TsPK-4
193,91,106,commander,0.0,3,TsPK-4
194,92,80,pilot,0.0,1,1978 Intercosmos Group
195,93,93,commander,0.0,1,TsPK-5
196,93,93,commander,0.0,2,TsPK-6
197,93,45,commander,0.0,3,TsPK-7
198,94,71,pilot,0.0,1,1978 Intercosmos Group
199,95,45,commander,0.0,1,TsPK-4
200,95,45,commander,0.0,2,TsPK-5
201,96,93,MSP,0.0,1,1979 Intercosmos Group
202,97,102,pilot,0.0,1,1978 Intercosmos Group
203,98,93,commander,0.0,1,TsPK-3
204,98,45,commander,22.83,2,TsPK-4
205,98,107,commander,8.83,3,TsPK-5
206,99,93,MSP,0.0,1,TsKBEM-3
207,99,108,flight engineer,0.0,2,TsKBEM-3
208,99,45,flight engineer,0.0,3,TsKBEM-3
209,99,109,flight engineer,2.75,4,TsKBEM-3
210,99,110,flight engineer,18.18,5,TsKBEM-3
211,100,93,flight engineer,5.0,1,NPOE-4
212,110,108,MSP,0.0,2,NPOE-4
213,110,111,flight engineer,17.6,3,NPOE-4
214,110,112,flight engineer,14.22,4,NPOE-4
215,111,45,MSP,0.0,1,MAP
216,111,45,flight engineer,3.58,2,MAP
217,112,94,pilot,0.0,1,MOL-2 / NASA-7
218,112,113,commander,0.0,2,MOL-2 / NASA-7
219,113,94,MSP,0.0,1,NASA- 6
220,113,114,MSP,11.7,2,NASA- 6
221,114,94,MSP,0.0,1,NASA- 6
222,115,83,pilot,0.0,1,"1966 USAF MOL Gropu 2, NASA- 7"
223,115,115,commander,0.0,2,"1966 USAF MOL Gropu 2, NASA- 7"
224,115,116,commander,0.0,3,"1966 USAF MOL Gropu 2, NASA- 7"
225,116,83,MSP,3.83,1,MOL-3 / NASA-7
226,117,83,MSP,3.87,1,NASA-6
227,117,117,MSP,0.0,2,NASA-6
228,117,118,MSP,0.0,3,NASA-6
229,117,119,MSP,0.0,4,NASA-6
230,117,120,MSP,22.03,5,NASA-6
231,117,121,MSP,0.0,6,NASA-6
232,118,108,commander,0.0,1,TsPK-6
233,118,106,commander,13.78,2,TsPK-7
234,118,122,MSP,0.0,3,TsPK-8
235,118,123,commander,5.02,4,TsPK-9
236,119,48,pilot,0.0,1,NASA Astronaut Group 8
237,119,114,commander,0.0,2,NASA Astronaut Group 8
238,119,124,commander,0.0,3,NASA Astronaut Group 8
239,120,48,MSP,0.0,1,NASA- 8
240,120,125,MSP,0.0,2,NASA- 8
241,121,48,MSP,0.0,1,NASA-8
242,121,50,MSP,0.0,2,NASA-8
243,122,48,MSP,0.0,1,1978 NASA group
244,122,126,MSP,0.0,2,1978 NASA group
245,122,127,MSP,0.0,3,1978 NASA group
246,122,128,MSP,0.0,4,1978 NASA group
247,122,110,MSP,0.0,5,1978 NASA group
248,123,45,flight engineer,5.86,1,NPOE-4
249,123,46,flight engineer,0.0,2,NPOE-4
250,124,54,pilot,0.0,1,NASA- 8
251,124,125,commander,0.0,2,NASA- 8
252,124,129,commander,0.0,3,NASA- 8
253,124,130,commander,0.0,4,NASA- 8
254,125,54,MSP,0.0,1,NASA- 8
255,125,61,MSP,0.0,2,NASA- 8
256,125,131,MSP,0.0,3,NASA- 8
257,125,132,MSP,0.0,4,NASA- 8
258,126,54,MSP,0.0,1,NASA Astronaut Group 8
259,126,133,MSP,12.0,2,NASA Astronaut Group 8
260,127,54,MSP,0.0,1,1967 NASA group
261,127,113,MSP,0.0,2,1967 NASA group
262,128,28,pilot,0.0,1,1978 NASA group 8
263,128,134,commander,0.0,2,1979 NASA group 8
264,128,135,commander,0.0,3,1980 NASA group 8
265,129,28,MSP,0.0,1,NASA-6
266,129,96,MSP,0.0,2,NASA-6
267,130,136,PSP,0.0,1,NASA-9
268,130,137,PSP,0.0,2,NASA-9
269,131,28,PSP,0.0,1,ESA-1
270,131,128,PSP,0.0,2,ESA-1
271,131,138,MSP,0.0,3,ESA-1
272,132,95,pilot,0.0,1,NASA Astronaut Group 8
273,132,139,commander,0.0,2,NASA Astronaut Group 8
274,132,140,commander,0.0,3,NASA Astronaut Group 8
275,132,141,commander,0.0,4,NASA Astronaut Group 8
276,132,142,commander,0.0,5,NASA Astronaut Group 8
277,133,95,MSP,12.02,1,NASA- 8
278,133,143,MSP,0.0,2,NASA- 8
279,134,144,MSP,11.95,1,1978 NASA group
280,134,145,MSP,0.0,2,1978 NASA group
281,135,95,MSP,11.95,1,NASA- 5
282,135,146,MSP,0.0,2,NASA- 5
283,136,45,flight engineer,22.83,1,NPOE-4
284,136,107,flight engineer,8.83,2,NPOE-4
285,137,45,MSP,0.0,1,AMN
286,138,45,pilot,0.0,1,1982 Soviet Intercosmos Space Program
287,139,49,pilot,0.0,1,1978 NASA group 8
288,139,143,commander,0.0,2,1978 NASA group 8
289,140,49,MSP,0.0,1,NASA Astronaut Group 8
290,141,147,MSP,10.13,1,1978 NASA group
291,141,148,MSP,11.76,2,1978 NASA group
292,142,149,MSP,10.1,1,NASA-8
293,142,150,MSP,0.0,2,NASA-8
294,142,124,MSP,0.0,3,NASA-8
295,143,45,MSP,0.0,1,LII-1
296,144,60,pilot,0.0,1,NASA- 8
297,144,151,commander,0.0,2,NASA- 8
298,144,131,commander,0.0,3,NASA- 8
299,145,152,MSP,0.0,1,NASA-8
300,145,140,MSP,0.0,2,NASA-8
301,145,153,MSP,0.0,3,NASA-8
302,146,60,MSP,0.0,1,NASA Astronaut Group 8
303,146,139,MSP,0.0,2,NASA Astronaut Group 8
304,146,146,MSP,0.0,3,NASA Astronaut Group 8
305,146,154,MSP,0.0,4,NASA Astronaut Group 8
306,146,155,MSP,0.0,5,NASA Astronaut Group 8
307,147,60,MSP,0.0,1,NASA-8
308,147,143,MSP,0.0,2,NASA-9
309,148,152,PSP,0.0,1,PS
310,148,156,PSP,0.0,2,PS
311,148,157,PSP,0.0,3,PS
312,149,50,pilot,0.0,1,NASA- 8
313,150,50,MSP,3.45,1,1978 NASA group
314,150,146,MSP,0.0,2,1978 NASA group
315,150,158,MSP,0.0,3,1978 NASA group
316,151,50,MSP,1.0,1,NASA- 9
317,151,135,MSP,0.0,2,NASA- 9
318,151,158,MSP,0.0,3,NASA- 9
319,152,50,PSP,0.0,1,PS
320,153,50,PSP,0.0,1,1983 NRC Group
321,153,159,MSP,0.0,2,1983 NRC Group
322,153,160,MSP,0.0,3,1983 NRC Group
323,154,114,pilot,0.0,1,1978 NASA group 8
324,154,127,commander,0.0,2,1978 NASA group 8
325,154,132,commander,0.0,3,1978 NASA group 8
326,154,161,commander,0.0,4,1978 NASA group 8
327,155,114,MSP,0.0,1,NASA- 8
328,156,162,pilot,0.0,1,1978 NASA group
329,156,146,commander,0.0,2,1978 NASA group
330,156,163,commander,0.0,3,1978 NASA group
331,157,164,MSP,0.0,1,NASA-8
332,157,165,MSP,0.0,2,NASA-8
333,158,162,MSP,0.0,1,NASA- 8
334,158,61,MSP,0.0,2,NASA- 8
335,158,151,MSP,0.0,3,NASA- 8
336,158,166,MSP,0.0,4,NASA- 8
337,159,167,PSP,0.0,1,1979 USAF group
338,160,115,pilot,0.0,1,1981 NASA group 8
339,160,168,commander,0.0,2,1981 NASA group 8
340,161,115,MSP,0.0,1,NASA-8
341,161,169,MSP,0.0,2,NASA-8
342,161,170,MSP,0.0,3,NASA-8
343,162,115,MSP,3.17,1,NASA Astronaut Group 8
344,163,115,MSP,3.17,1,NASA- 8
345,163,96,MSP,0.0,2,NASA- 8
346,163,163,MSP,0.0,3,NASA- 8
347,163,120,MSP,22.03,4,NASA- 8
348,163,171,MSP,0.0,5,NASA- 8
349,164,156,PSP,0.0,1,PS
350,165,113,pilot,0.0,1,NASA Astronaut Group 8
351,165,118,commander,0.0,2,NASA Astronaut Group 8
352,165,119,commander,0.0,3,NASA Astronaut Group 8
353,166,113,MSP,0.0,1,NASA- 5
354,167,172,PSP,0.0,1,PS
355,168,173,PSP,0.0,1,Spacelab-3 mission payload specialist
356,169,125,pilot,0.0,1,NASA- 8
357,169,153,commander,0.0,2,NASA- 8
358,169,166,commander,0.0,3,NASA- 8
359,170,174,MSP,0.0,1,NASA-8
360,170,175,pilot,0.0,2,NASA-8
361,170,176,commander,0.0,3,NASA-8
362,170,177,commander,0.0,4,NASA-8
363,171,125,MSP,0.0,1,NASA- 8
364,171,168,MSP,0.0,2,NASA- 8
365,171,178,MSP,0.0,3,NASA- 8
366,171,170,MSP,0.0,4,NASA- 8
367,171,179,MSP,0.0,5,NASA- 8
368,172,174,PSP,0.0,1,CNES-1
369,173,174,PSP,0.0,1,Saudi-Arabia
370,174,56,pilot,0.0,1,NASA- 9
371,175,56,MSP,0.0,1,NASA- 6
372,176,56,MSP,0.0,1,NASA- 6
373,177,180,PSP,0.0,1,PS for Spacelab-2
374,178,56,PSP,0.0,1,PS for Spacelab-2
375,179,53,pilot,0.0,1,NASA- 8
376,179,124,pilot,0.0,2,NASA- 8
377,179,181,commander,0.0,3,NASA- 8
378,179,120,commander,0.0,4,NASA- 8
379,180,53,MSP,0.0,1,NASA- 9
380,180,124,MSP,0.0,2,NASA- 9
381,180,96,MSP,0.0,3,NASA- 9
382,181,53,MSP,11.76,1,NASA- 9
383,182,45,commander,0.0,1,TsPK-6
384,183,45,MSP,0.0,1,TsPK-6
385,183,182,MSP,6.0,2,TsPK-6
386,183,183,MSP,4.2,3,TsPK-6
387,184,116,pilot,0.0,1,NASA Astronaut Group 9
388,184,127,pilot,0.0,2,NASA Astronaut Group 10
389,184,128,commander,0.0,3,NASA Astronaut Group 11
390,184,184,commander,0.0,4,NASA Astronaut Group 12
391,185,116,MSP,0.0,1,NASA- 9
392,185,124,MSP,0.0,2,NASA- 10
393,185,153,MSP,0.0,3,NASA- 11
394,185,128,MSP,0.0,4,NASA- 12
395,186,116,PSP,0.0,1,USAF group
396,187,61,MSP,0.0,1,NASA- 9
397,187,129,MSP,0.0,2,NASA- 9
398,187,185,MSP,0.0,3,NASA- 9
399,187,142,MSP,0.0,4,NASA- 9
400,187,186,MSP,0.0,5,NASA- 9
401,188,175,PSP,0.0,1,DLR-1
402,189,175,PSP,0.0,1,DLR-1
403,190,61,PSP,0.0,1,1978 ESA Group
404,191,187,pilot,0.0,1,NASA-9
405,191,188,commander,0.0,2,NASA-9
406,192,120,MSP,12.2,1,NASA-9
407,192,140,MSP,0.0,2,NASA-9
408,192,176,MSP,10.58,3,NASA-9
409,192,177,MSP,0.0,4,NASA-9
410,192,189,MSP,7.25,5,NASA-9
411,192,190,MSP,14.38,6,NASA-9
412,192,191,MSP,14.12,7,NASA-9
413,193,127,MSP,0.0,1,NASA- 9
414,193,134,MSP,0.0,2,NASA- 9
415,194,134,MSP,12.17,1,1980 NASA group
416,195,134,PSP,0.0,1,1985 NASA Group
417,196,139,pilot,0.0,1,NASA- 9
418,196,146,pilot,0.0,2,NASA- 9
419,196,158,commander,0.0,3,NASA- 9
420,196,192,commander,0.0,4,NASA- 9
421,197,139,MSP,0.0,1,NASA- 9
422,197,168,MSP,0.0,2,NASA- 9
423,197,163,MSP,0.0,3,NASA- 9
424,197,192,MSP,0.0,4,NASA- 9
425,197,171,MSP,0.0,5,NASA- 9
426,197,193,MSP,0.0,6,NASA- 9
427,197,194,MSP,19.52,7,NASA- 9
428,198,150,PSP,0.0,1,PS by RCA
429,199,150,PSP,0.0,1,Congress Observer
430,200,195,pilot,0.0,1,1980 NASA group 9
431,201,195,PSP,0.0,1,PS by SAL
432,202,195,PSP,0.0,1,1985 Teacher in Space
433,203,46,flight engineer,8.8,1,NPOE-4
434,204,107,commander,0.0,1,TsPK-7
435,204,111,commander,17.6,2,TsPK-7
436,204,196,commander,2.05,3,TsPK-7
437,204,197,commander,0.0,4,TsPK-7
438,205,107,MSP,0.0,1,Syria
439,206,106,flight engineer,13.78,1,NPOE-4
440,206,198,flight engineer,20.75,2,NPOE-4
441,207,199,MSP,0.0,1,LII-1
442,208,46,commander,0.0,1,TsPK-6
443,208,200,commander,10.78,2,TsPK-6
444,208,201,commander,18.35,3,TsPK-6
445,208,202,commander,14.53,4,TsPK-6
446,208,123,commander,89.13,5,TsPK-6
447,209,46,pilot,0.0,1,1978 Intercosmos Group
448,210,106,flight engineer,0.0,1,IMBP-1
449,210,203,MSP,0.0,2,IMBP-1
450,211,106,MSP,0.0,1,Afghanistan
451,212,182,flight engineer,0.0,1,NPOE-7
452,212,204,flight engineer,34.48,2,NPOE-7
453,212,205,flight engineer,0.0,3,NPOE-7
454,212,206,flight engineer,0.0,4,NPOE-7
455,212,107,flight engineer,0.0,5,NPOE-7
456,212,196,commander,4.95,6,NPOE-7
457,213,140,pilot,0.0,1,NASA Astronaut Group 9
458,213,96,pilot,0.0,2,NASA Astronaut Group 9
459,214,140,MSP,0.0,1,1984 NASA group 10
460,214,207,MSP,0.0,2,1984 NASA group 10
461,214,208,MSP,0.0,3,1984 NASA group 10
462,214,107,flight engineer,0.0,4,1984 NASA group 10
463,215,151,pilot,0.0,1,NASA- 9
464,215,118,pilot,0.0,2,NASA- 9
465,215,178,commander,0.0,3,NASA- 9
466,215,170,commander,0.0,4,NASA- 9
467,215,179,MSP,0.0,5,NASA- 9
468,216,151,MSP,0.0,1,1980 NASA group
469,216,181,MSP,0.0,2,1980 NASA group
470,217,151,MSP,0.0,1,NASA- 9
471,217,169,MSP,0.0,2,NASA- 9
472,218,127,MSP,0.0,1,NASA- 10
473,218,141,MSP,0.0,2,NASA- 10
474,218,209,MSP,6.85,3,NASA- 10
475,218,154,MSP,19.17,4,NASA- 10
476,219,135,pilot,0.0,1,NASA-9
477,219,207,commander,0.0,2,NASA-9
478,219,185,commander,0.0,3,NASA-9
479,219,209,commander,0.0,4,NASA-9
480,220,135,MSP,0.0,1,NASA- 10
481,220,178,MSP,0.0,2,NASA- 10
482,221,135,MSP,0.0,1,NASA- 10
483,221,166,MSP,0.0,2,NASA- 10
484,222,168,pilot,0.0,1,NASA- 10
485,223,168,MSP,0.0,1,NASA- 10
486,223,185,MSP,0.0,2,NASA- 10
487,223,142,MSP,0.0,3,NASA- 10
488,224,118,MSP,0.0,1,NASA- 10
489,225,118,MSP,0.0,1,1984 NASA group
490,225,130,MSP,7.75,2,1984 NASA group
491,225,120,MSP,13.43,3,1984 NASA group
492,225,210,MSP,0.0,4,1984 NASA group
493,226,129,pilot,0.0,1,1984 NASA group 10
494,226,208,commander,0.0,2,1984 NASA group 10
495,226,211,commander,0.0,3,1984 NASA group 10
496,226,58,commander,0.0,4,1984 NASA group 10
497,226,212,commander,0.0,5,1984 NASA group 10
498,226,213,commander,0.0,6,1984 NASA group 10
499,227,129,MSP,0.0,1,NASA- 10
500,227,163,MSP,0.0,2,NASA- 10
501,227,214,MSP,0.0,3,NASA- 10
502,227,215,MSP,0.0,4,NASA- 10
503,227,216,MSP,0.0,5,NASA- 10
504,228,129,MSP,0.0,1,NASA- 10
505,228,178,MSP,0.0,2,NASA- 10
506,228,184,MSP,5.83,3,NASA- 10
507,229,200,flight engineer,10.78,1,NPOE-4
508,230,153,pilot,0.0,1,NASA- 10
509,230,217,commander,0.0,2,NASA- 10
510,230,214,commander,0.0,3,NASA- 10
511,230,159,commander,0.0,4,NASA- 10
512,231,153,MSP,0.0,1,1985 NASA group
513,231,130,MSP,17.7,2,1985 NASA group
514,231,214,MSP,0.0,3,1985 NASA group
515,232,109,commander,2.75,1,GKNII-2 / TsPK-9
516,232,218,commander,9.97,2,GKNII-2 / TsPK-9
517,233,207,pilot,0.0,1,NASA- 11
518,233,132,pilot,0.0,2,NASA- 11
519,233,219,commander,0.0,3,NASA- 11
520,233,190,commander,0.0,4,NASA- 11
521,234,207,MSP,0.0,1,NASA- 12
522,234,130,MSP,0.0,2,NASA- 13
523,235,207,MSP,0.0,1,NASA- 12
524,235,130,MSP,16.72,2,NASA- 12
525,235,120,MSP,13.43,3,NASA- 12
526,235,220,MSP,0.0,4,NASA- 12
527,236,181,pilot,0.0,1,NASA- 10
528,236,221,commander,0.0,2,NASA- 10
529,236,106,commander,5.07,3,NASA- 10
530,237,181,MSP,0.0,1,NASA- 11
531,237,185,MSP,0.0,2,NASA- 11
532,237,209,MSP,6.85,3,NASA- 11
533,238,181,MSP,0.0,1,NASA Astronaut Group 11
534,238,166,MSP,0.0,2,NASA Astronaut Group 11
535,238,214,MSP,0.0,3,NASA Astronaut Group 11
536,239,222,PSP,0.0,1,PS for Astro-1
537,239,223,PSP,0.0,2,PS for Astro-2
538,240,96,PSP,0.0,1,PS for Astro-1
539,240,224,PSP,0.0,2,PS for Astro-1
540,241,198,commander,20.75,1,GKNII-2 / TsPK-9
541,241,203,commander,0.0,2,GKNII-2 / TsPK-9
542,241,225,commander,17.47,3,GKNII-2 / TsPK-9
543,241,226,commander,0.0,4,GKNII-2 / TsPK-9
544,242,227,Other (Journalist),0.0,1,TBS
545,243,176,pilot,0.0,1,NASA- 10
546,243,228,commander,0.0,2,NASA- 10
547,243,189,commander,0.0,3,NASA- 10
548,244,176,MSP,0.0,1,NASA Astronaut Group 11
549,244,229,MSP,0.0,2,NASA Astronaut Group 12
550,244,230,MSP,6.03,3,NASA Astronaut Group 13
551,244,231,MSP,4.2,4,NASA Astronaut Group 14
552,245,176,MSP,10.82,1,NASA- 11
553,245,141,MSP,0.0,2,NASA- 11
554,245,229,MSP,0.0,3,NASA- 11
555,245,220,MSP,0.0,4,NASA- 11
556,246,131,pilot,0.0,1,NASA Astronaut Group 10
557,246,209,pilot,0.0,2,NASA Astronaut Group 11
558,247,131,MSP,0.0,1,NASA Astronaut Group 12
559,247,217,MSP,4.47,2,NASA Astronaut Group 13
560,247,142,MSP,0.0,3,NASA Astronaut Group 14
561,247,154,MSP,14.02,4,NASA Astronaut Group 15
